落絮,18
抱琴,18
隐居,18
幽寻,18
清泠,18
归鸿,18
飞舞,18
流浪,18
挥毫,18
凋残,18
生事,18
安禅,18
沐浴,18
失计,18
致身,18
孤立,18
归林,18
忘机,18
俯视,18
俸,18
崩腾,18
看取,18
移居,18
敬亭,18
夜泊,18
庾,18
奔波,18
钩,18
无计,18
闲望,18
酬恩,18
初醒,18
乞取,18
倚阑,18
阊阖,17
叹嗟,17
岫,17
薜,17
冲融,17
荣枯,17
梦,17
有事,17
会同,17
攀跻,17
泯,17
如故,17
轻,17
击鼓,17
征戍,17
悲鸣,17
斟酌,17
待人,17
盈尺,17
譬如,17
离心,17
待月,17
含羞,17
待客,17
落水,17
春耕,17
妒,17
临行,17
奈,17
驶,17
长驱,17
离愁,17
号,17
不羡,17
忆旧,17
咬,17
害,17
捎,17
彷徨,17
酿,17
问道,17
归休,17
凝神,17
睥睨,17
昧,17
游衍,17
鸣驺,17
贴,17
清晓,17
会待,17
辍棹,17
照灼,17
蛱,17
深居,17
眷恋,17
凋零,17
宦,17
苦吟,17
反覆,17
出游,17
搔首,17
蹭蹬,17
芰,17
娶,17
留宿,17
饱食,17
敕,17
满座,17
谪宦,17
眼见,17
寄宿,17
想见,17
俦,17
入梦,17
耕耘,17
衰容,17
低垂,17
耕种,17
第开,17
得道,17
濯缨,17
来得,17
蒹葭,17
裁诗,17
沉醉,17
赚,17
忍教,17
鸣笳,16
湛露,16
迷路,16
履,16
追游,16
放旷,16
震,16
灌,16
播,16
颓,16
斫,16
苦战,16
躞蹀,16
解围,16
刁斗,16
迟留,16
相引,16
徇,16
大笑,16
傥,16
藓,16
嬉游,16
藏身,16
宣,16
伤离,16
独眠,16
生尘,16
登台,16
推迁,16
掉头,16
气,16
宛如,16
寻花,16
闹,16
褰,16
成长,16
辍,16
莺啼,16
灼灼,16
记年,16
倚伏,16
怡,16
欣,16
招携,16
长成,16
叨,16
息,16
况乃,16
归兴,16
翳,16
旷望,16
谪居,16
退食,16
鹓,16
频,16
岧峣,16
相接,16
自负,16
无言,16
影响,16
琢磨,16
群动,16
欢喜,16
犹胜,16
喧阗,16
蝉噪,16
中,16
引水,16
遥羡,16
谁料,16
相随,16
展转,16
旌旆,16
下去,16
偏爱,16
憎,16
相怜,16
见面,16
参军,16
作客,16
雨,16
升堂,16
著行,16
办,16
回去,16
求得,16
破除,16
嗅,16
剃,16
疏磬,16
点缀,15
逮,15
自伤,15
自昔,15
讴歌,15
独游,15
察,15
缩,15
重复,15
自惭,15
逃名,15
逐鹿,15
落帆,15
恼,15
穷,15
结发,15
何事,15
避秦,15
拓,15
飘落,15
不明,15
捣衣,15
悲吟,15
赢,15
波动,15
采莲,15
曷,15
正逢,15
结念,15
开张,15
搅,15
杀身,15
初疑,15
喧呼,15
空传,15
喝,15
用尽,15
鸣鞭,15
遭遇,15
飞蓬,15
猿啸,15
翦,15
澹澹,15
复归,15
流恨,15
清唱,15
寻芳,15
拽,15
淘,15
归云,15
织成,15
酩酊,15
阅,15
躬,15
好,15
溯,15
微吟,15
绝迹,15
翻疑,15
寂灭,15
漾漾,15
云断,15
刹,15
凝思,15
相贺,15
离群,15
随行,15
晓入,15
隐见,15
著鞭,15
蹬,15
希,15
直言,15
落落,15
梦游,15
胜悲,15
未息,15
偶逢,15
合沓,15
遭逢,15
沦落,15
况当,15
自识,15
莫问,15
簪,15
奉诏,15
指挥,15
亲知,15
君醉,15
绝塞,15
豁,15
量,15
节制,15
霜落,15
落帽,15
留心,15
出家,15
相公,15
匡,15
卸,15
话别,15
摧颓,15
掘,15
聋,15
相离,15
分付,15
回避,15
公退,15
吟君,15
坐禅,15
拄杖,15
结成,15
衰残,15
疏慵,15
开轩,14
饮马,14
附,14
风行,14
争奈,14
悦,14
忻,14
支离,14
裴,14
问讯,14
永怀,14
冷笑,14
分得,14
清禁,14
封禅,14
猿啼,14
安置,14
啖,14
临戎,14
独吟,14
憧憧,14
决,14
调笑,14
上行,14
听取,14
缝,14
裂,14
无罪,14
交结,14
飞腾,14
沉忧,14
自谓,14
相闻,14
明灭,14
估客,14
囚,14
劝酒,14
轻举,14
有望,14
相求,14
相待,14
嫌猜,14
停舟,14
卜,14
折桂,14
惟愁,14
空见,14
举目,14
初晴,14
出群,14
草合,14
传呼,14
烂熳,14
汲,14
辔,14
烟销,14
祛,14
迈,14
照水,14
哀吟,14
乘船,14
未定,14
春望,14
相悲,14
远岫,14
自勉,14
飞动,14
淹泊,14
悉,14
离居,14
缄,14
挥翰,14
归天,14
别恨,14
演,14
寄谢,14
包,14
采芝,14
舂,14
暄,14
相映,14
谗,14
意欲,14
遥忆,14
喜逢,14
蝉,14
駸駸,14
樵,14
露冕,14
自取,14
在世,14
建业,14
静坐,14
堪惜,14
破虏,14
胜游,14
不得见,14
入手,14
落笔,14
朗咏,14
高于,14
出世,14
荏苒,14
掌握,14
翻身,14
流出,14
影动,14
养生,14
夜凉,14
萦纡,14
疏篁,14
放鹤,14
醒来,14
默坐,14
闲身,14
闲寻,14
吟余,14
自怡,13
奔流,13
犹恋,13
掖,13
上苑,13
遵,13
延首,13
莫待,13
凄凄,13
犹残,13
跪拜,13
斗酒,13
不合,13
抚,13
冻死,13
得见,13
何如,13
鸂鶒,13
为名,13
横吹,13
影入,13
相向,13
箧,13
孰知,13
玳,13
梳头,13
失群,13
同居,13
采摘,13
落泪,13
俾,13
归梦,13
翻成,13
客醉,13
疏索,13
咆哮,13
休息,13
坐客,13
通塞,13
上客,13
征行,13
妾身,13
露重,13
致辞,13
留情,13
掬,13
蕃,13
摇动,13
拜舞,13
出海,13
暗入,13
攀援,13
惊飙,13
夙驾,13
积翠,13
飞阁,13
蝉吟,13
昂藏,13
自言,13
归望,13
凝睇,13
不一,13
嬉,13
玄发,13
钓矶,13
该,13
推贤,13
荫,13
赠别,13
拒,13
鸣皋,13
逸兴,13
结庐,13
再见,13
琢,13
喘,13
惟应,13
花笑,13
探讨,13
支遁,13
云合,13
未了,13
谩,13
霜露,13
守道,13
初见,13
无不可,13
蚀,13
飞翻,13
春残,13
哀,13
贳,13
空留,13
犹见,13
倒屣,13
高举,13
临觞,13
空使,13
回潮,13
自笑,13
疏凿,13
幽赏,13
看花,13
蹙,13
消散,13
开卷,13
安眠,13
修篁,13
供给,13
摆落,13
闻名,13
行止,13
关身,13
偷闲,13
吟断,13
泉落,13
成尘,13
掀,13
知否,13
